10385	10527	1
25942	14026	1
18890	11680	1
1598	4963	1
9056	5510	1
11367	7473	1
8037	8038	1
12109	8288	1
7112	26026	1
20499	16673	1
15549	866	1
7844	7790	1
16682	17294	1
5495	6661	1
10155	8545	1
7109	11402	1
9319	22488	1
19595	6921	1
4267	6238	1
2543	5799	1
8843	10193	1
6615	6616	1
18885	18739	1
16724	610	1
22921	1491	1
6965	6948	1
12147	11402	1
8616	6456	1
2688	1125	1
12601	12996	1
14656	4534	1
12282	444	1
12447	14002	1
9620	8887	1
5093	4617	1
14125	14092	1
8509	22054	1
13923	14299	1
15171	14734	1
4560	2649	1
11109	22488	1
10541	8911	1
12364	12601	1
7440	9425	1
11863	15903	1
881	23183	1
21264	478	1
12549	9409	1
10329	11351	1
6948	7680	1
24450	23717	1
12882	14675	1
3094	2988	1
1902	7595	1
22949	22586	1
19914	1508	1
21655	23431	1
18290	22809	1
7355	11187	1
7284	23273	1
3475	4959	1
9985	10897	1
10053	10356	1
6633	2756	1
11841	13011	1
15434	15503	1
25828	7504	1
5978	6015	1
14100	7809	1
3586	11544	1
14011	3680	1
9083	2658	1
10474	10960	1
4316	11508	1
2269	7577	1
11402	1242	1
777	861	1
11451	11861	1
2878	3608	1
19829	10346	1
11116	10109	1
1952	2597	1
20057	24888	1
4812	3891	1
22515	4693	1
6044	5728	1
12939	10369	1
10651	11498	1
14131	14123	1
16183	15933	1
227	8872	1
14581	3141	1
6950	12890	1
22227	2399	1
6472	7844	1
6432	6014	1
13035	13218	1
23979	10058	1
12549	23965	1
7969	8368	1
2323	2169	1
4177	21727	1
4193	12393	1
9087	7355	1
1067	673	1
8562	9288	1
20122	6490	1
8429	7803	1
9506	7109	1
6142	14442	1
11680	6384	1
8820	12142	1
484	16940	1
13038	9083	1
21617	21495	1
21983	23961	1
5341	23636	1
9641	9438	1
13772	14433	1
18687	2679	1
22550	22488	1
4444	640	1
5220	15140	1
6936	4316	1
10835	10519	1
5505	20248	1
4317	3885	1
9409	14103	1
12522	24329	1
5416	10611	1
7037	5995	1
10161	9187	1
7082	9747	1
4531	22948	1
20095	19183	1
25626	9543	1
24575	25262	1
21174	442	1
14122	7888	1
6921	593	1
16874	22488	1
22150	22158	1
3889	3515	1
7722	9584	1
12078	12557	1
9115	22771	1
12371	26193	1
11244	152	1
13779	13780	1
4462	3635	1
17631	2742	1
92	15570	1
14442	1551	1
3450	7282	1
7844	2823	1
9711	7583	1
23844	7355	1
6096	6910	1
13216	1069	1
206	14200	1
16501	16342	1
24520	4413	1
21474	7989	1
11402	12091	1
10709	8685	1
13494	13222	1
5064	1389	1
7946	20724	1
11702	802	1
5079	3462	1
7946	2947	1
7886	1902	1
3673	3608	1
9438	12601	1
13809	10432	1
444	2326	1
3925	4123	1
7812	215	1
14656	21705	1
4401	319	1
5620	6218	1
10204	5148	1
8887	2001	1
19181	12964	1
19325	12773	1
11235	9308	1
430	315	1
6352	11755	1
18562	9870	1
23413	15543	1
6533	7062	1
22453	9312	1
4863	10306	1
2326	18724	1
8435	9991	1
18804	4879	1
24363	9512	1
9985	9030	1
14711	8746	1
20626	7315	1
18046	18520	1
7809	14467	1
13063	13246	1
11245	11656	1
14656	10559	1
6501	8715	1
1045	672	1
19184	6777	1
4681	24256	1
25092	1869	1
5301	19713	1
11889	8037	1
20303	19954	1
15570	2521	1
338	2414	1
23922	508	1
22898	22949	1
12617	12467	1
1251	7890	1
14230	5437	1
7959	22501	1
10116	9463	1
15195	14948	1
11936	10914	1
6870	19434	1
13381	9007	1
742	530	1
13963	5732	1
12207	2673	1
2529	959	1
7383	7468	1
22477	9236	1
605	606	1
15125	9667	1
14011	11402	1
4338	25173	1
298	15050	1
11117	7812	1
24455	22786	1
15055	14472	1
12104	12827	1
8333	5223	1
22767	24315	1
15261	13162	1
1245	15787	1
3874	22491	1
18085	1329	1
24948	24975	1
5425	5322	1
4947	1784	1
21242	2784	1
823	834	1
9339	7528	1
11982	10889	1
19494	20601	1
8164	941	1
10364	7982	1
5256	1341	1
2620	4462	1
8872	10043	1
8015	13572	1
20517	11976	1
7776	6921	1
945	639	1
14948	15282	1
4543	4834	1
13666	13381	1
667	1033	1
8902	21970	1
11569	11416	1
10329	10116	1
1329	2845	1
8505	13396	1
111	5479	1
11889	12086	1
12645	12555	1
491	1199	1
6946	6947	1
20804	25153	1
11198	23663	1
14308	981	1
8349	8528	1
5007	2606	1
10297	10320	1
13069	9149	1
1927	24611	1
2118	5009	1
9483	25508	1
8098	8311	1
346	8115	1
189	16409	1
1054	13933	1
9197	8122	1
9667	10645	1
12465	9143	1
18815	19698	1
2982	1159	1
16707	1552	1
23581	11460	1
13027	23498	1
23297	23238	1
1154	1913	1
10549	6032	1
3635	3365	1
10508	8221	1
9747	14145	1
12882	6122	1
9753	14938	1
17580	17939	1
1671	4786	1
18311	16906	1
6727	3236	1
15327	16759	1
18565	1508	1
9568	9665	1
12185	10529	1
19927	19087	1
3431	21800	1
7157	6733	1
10586	10514	1
4269	12235	1
7114	6373	1
2823	7957	1
131	637	1
15733	16877	1
12409	11330	1
2295	3309	1
6519	6538	1
9798	9425	1
4096	8228	1
12478	13011	1
4165	14047	1
4912	5450	1
1069	23448	1
7743	7943	1
4449	1370	1
9939	14047	1
338	7056	1
2070	2051	1
10388	9832	1
758	2015	1
5199	6025	1
20910	4368	1
7082	6295	1
20931	12162	1
7378	15329	1
6649	8470	1
8418	1921	1
16509	544	1
23569	2001	1
10940	10075	1
743	20716	1
9985	10159	1
22209	17059	1
2967	10865	1
4366	12207	1
3379	1366	1
22913	249	1
2330	1762	1
7449	26172	1
24392	13923	1
10356	1288	1
17929	3635	1
7040	7112	1
6779	24943	1
11836	11281	1
12486	15938	1
21655	16471	1
14326	9707	1
19080	6360	1
241	1009	1
10281	13908	1
8469	21687	1
8943	8685	1
22325	23775	1
4784	3817	1
8641	8000	1
13248	11889	1
8712	19060	1
9083	9084	1
20183	18626	1
22464	9695	1
22313	9652	1
13610	13669	1
7803	14658	1
9537	7844	1
3515	935	1
247	2534	1
4495	17688	1
2443	1652	1
12547	14675	1
8488	8715	1
7953	9424	1
19123	741	1
6142	12180	1
12204	12230	1
2665	21050	1
3153	11420	1
42	4671	1
11660	10692	1
1030	982	1
20307	9759	1
11820	15217	1
13545	1674	1
11572	11735	1
3591	24840	1
3675	16299	1
15491	3050	1
10182	25608	1
1069	22921	1
3835	4534	1
13318	13270	1
23469	2621	1
4531	5550	1
8618	8559	1
9106	9610	1
6123	10330	1
6324	6575	1
13286	13358	1
525	3858	1
22767	7015	1
13288	22854	1
7458	5740	1
13873	25483	1
596	14119	1
21050	7946	1
13326	11296	1
1954	15434	1
4262	17735	1
1577	4296	1
4294	387	1
5035	3583	1
11296	14103	1
22947	13770	1
12575	12948	1
20634	20544	1
12651	13855	1
24368	13199	1
10723	10514	1
217	544	1
1597	13173	1
8715	8127	1
2649	19530	1
6142	23546	1
13204	12289	1
1197	23873	1
9272	8715	1
20373	15329	1
23116	10559	1
17671	24660	1
1833	1218	1
9610	8684	1
8618	24507	1
11712	11014	1
468	1902	1
22853	23413	1
21475	6759	1
2245	22734	1
8638	8834	1
22313	12655	1
14551	16676	1
12303	13272	1
22514	3039	1
11698	9134	1
1967	5869	1
6280	4652	1
494	3806	1
10280	10261	1
3858	9707	1
2320	430	1
4077	19453	1
15378	2299	1
12157	15017	1
7238	1902	1
4066	5682	1
16731	22057	1
7343	7633	1
12532	9342	1
16233	15855	1
3635	17807	1
12465	8684	1
11281	14790	1
3226	4816	1
16253	16961	1
8051	1913	1
13346	8322	1
6047	3980	1
17658	3635	1
10183	21853	1
10127	26051	1
18626	20517	1
21703	22491	1
15217	172	1
3559	3635	1
19968	16687	1
10659	12228	1
20871	18626	1
3746	3200	1
979	4949	1
9083	8251	1
24965	12718	1
11460	6505	1
20187	8136	1
8723	8720	1
16667	16084	1
490	1366	1
11679	10644	1
1483	959	1
828	1211	1
3773	23453	1
457	203	1
8759	8223	1
4704	1735	1
13591	257	1
280	4545	1
22815	23287	1
5568	1981	1
18275	3635	1
649	6737	1
18273	4884	1
3478	3479	1
9316	1657	1
7957	595	1
8545	23220	1
10075	2105	1
18419	15472	1
3915	3418	1
14107	14183	1
12145	12215	1
14831	14947	1
9017	9293	1
674	7404	1
4163	4169	1
15516	12161	1
12152	11634	1
15195	3635	1
16509	15691	1
12997	10614	1
9562	10969	1
4693	4706	1
15029	16842	1
8049	8127	1
8627	3678	1
10093	10327	1
8872	7068	1
12480	10889	1
13469	13491	1
8428	9115	1
20303	20353	1
9339	5723	1
1625	1622	1
20458	8037	1
1511	23491	1
13027	256	1
4978	25167	1
4184	505	1
15261	15353	1
13478	7420	1
23175	9033	1
11460	11916	1
12769	960	1
7738	7888	1
23294	23065	1
2459	172	1
17194	16780	1
4472	18603	1
2617	2841	1
15637	2846	1
1579	17096	1
11427	25838	1
16782	15350	1
17954	18594	1
14924	18837	1
2247	9711	1
12292	11008	1
2377	36	1
11314	6925	1
20588	6253	1
11238	11590	1
4165	2285	1
4343	5770	1
6994	7010	1
18249	440	1
8782	9037	1
2375	1253	1
3906	2079	1
21850	7175	1
7355	11665	1
7061	22453	1
4714	2554	1
18255	18095	1
22767	15637	1
3236	11793	1
8761	9044	1
20915	20517	1
16547	17290	1
8108	7631	1
8440	8461	1
256	11119	1
7685	6643	1
2668	2890	1
9409	8715	1
20648	20518	1
12795	13034	1
12120	11936	1
16912	1195	1
11460	11449	1
2329	1787	1
10323	9985	1
1997	17007	1
11726	11402	1
15088	13385	1
16676	16707	1
17709	10179	1
6895	747	1
6508	7261	1
8793	5301	1
8715	10772	1
23115	1701	1
14404	752	1
18070	725	1
13985	2408	1
1902	20732	1
6921	7957	1
18146	11432	1
10357	17947	1
21017	10075	1
4102	15188	1
18857	756	1
7845	8587	1
317	10604	1
18259	6606	1
12613	10088	1
25023	9906	1
12607	20990	1
23319	9844	1
1900	2922	1
4651	22263	1
8685	8441	1
7176	11338	1
11938	671	1
4316	4317	1
18279	23222	1
15033	5856	1
9562	1704	1
12081	6637	1
8430	13170	1
24008	17947	1
661	17187	1
12607	7468	1
2058	2046	1
19530	6948	1
15759	15456	1
3635	18129	1
18562	18234	1
3314	1236	1
14177	2452	1
4652	11243	1
3320	7448	1
7898	7149	1
11660	9536	1
1245	1894	1
6243	5495	1
22921	19457	1
14215	13897	1
15995	9295	1
21563	9295	1
17429	15544	1
16682	17397	1
13808	13793	1
9497	15427	1
2796	3583	1
12793	17862	1
21850	6562	1
13255	13070	1
12324	12082	1
11572	10996	1
12321	2457	1
3891	1771	1
3808	8528	1
4899	3456	1
1762	8132	1
4621	13591	1
3138	3474	1
22760	18277	1
11312	8715	1
19259	2720	1
427	840	1
8205	21401	1
13423	6079	1
9927	9012	1
17667	17298	1
21590	5301	1
7732	8158	1
6260	593	1
576	577	1
21239	7827	1
23048	11569	1
6142	13780	1
13351	9536	1
10051	11314	1
9047	20871	1
14332	14074	1
13373	13173	1
9427	21085	1
6533	8773	1
6779	22308	1
626	661	1
4489	4324	1
8715	6870	1
1297	3369	1
13249	14200	1
10773	11077	1
13027	22389	1
1830	17654	1
10005	10134	1
11779	5315	1
14117	23735	1
22720	21703	1
10991	19560	1
16176	15479	1
602	47	1
3400	924	1
1672	3700	1
9244	5400	1
18602	5529	1
13320	21785	1
16176	15195	1
7376	5148	1
8821	8401	1
152	11928	1
138	11680	1
11460	22226	1
64	17897	1
4884	22488	1
596	4532	1
4102	8387	1
16422	16531	1
3662	2867	1
22056	24809	1
19106	139	1
22137	6777	1
22053	24418	1
25724	25780	1
4232	4902	1
25952	24338	1
12157	12230	1
23062	19740	1
11790	15909	1
12175	20485	1
17371	16273	1
13228	13612	1
12495	12242	1
13185	23287	1
23121	8685	1
9587	8236	1
17868	17054	1
6009	740	1
6050	19329	1
15329	18349	1
17981	16635	1
1945	18532	1
13925	19900	1
11758	6870	1
1843	1606	1
13020	9212	1
18767	4183	1
26223	14260	1
2078	4152	1
16404	12135	1
20884	9593	1
2105	10514	1
10182	14036	1
5633	2980	1
9819	25108	1
17046	1429	1
3642	1989	1
19652	18705	1
19753	19527	1
1913	7673	1
22054	13170	1
2199	2299	1
5160	18101	1
23227	23668	1
3240	3105	1
1606	4572	1
10514	7979	1
5503	3670	1
20906	8936	1
1109	3834	1
6093	8575	1
5980	20448	1
3635	3966	1
8401	7827	1
11128	11026	1
476	14120	1
2402	514	1
4177	7702	1
1245	7812	1
16410	16325	1
23126	23127	1
17208	17406	1
12488	13013	1
24728	22056	1
8387	22182	1
9011	9755	1
728	1149	1
11604	10310	1
20517	7542	1
11975	20187	1
1597	13608	1
2000	10865	1
26411	26412	1
22101	22760	1
9149	21945	1
1357	3112	1
13687	11634	1
17223	2747	1
4106	246	1
13920	14083	1
18620	25237	1
8559	5443	1
9429	10898	1
478	4480	1
11580	11439	1
12014	9939	1
22786	22809	1
10820	1519	1
1036	15516	1
17688	3015	1
25343	13672	1
8466	16341	1
5927	7068	1
3256	20664	1
695	1710	1
7164	10864	1
19807	19808	1
11037	10798	1
2625	19325	1
21424	22732	1
7270	24849	1
2322	5477	1
2699	9052	1
23538	9425	1
6360	20196	1
19527	19886	1
1669	13627	1
15840	17212	1
11886	4884	1
5688	881	1
16676	3293	1
13920	14056	1
16011	14593	1
862	19668	1
3128	961	1
7982	8418	1
2890	6557	1
16622	3635	1
12208	13048	1
2408	16651	1
9272	9316	1
14781	6142	1
1085	6682	1
11572	936	1
1513	1012	1
8223	8509	1
11460	14734	1
1997	19755	1
9472	9597	1
5573	19087	1
6292	1453	1
11858	12480	1
22914	22949	1
4591	18368	1
95	15785	1
6477	8381	1
10564	24136	1
18030	23346	1
21999	22219	1
11075	10888	1
6472	9512	1
10209	17260	1
23698	23686	1
1997	1442	1
2913	2169	1
9497	4221	1
15217	7112	1
16232	370	1
14117	14118	1
9987	6960	1
4449	4799	1
45	16573	1
4106	1997	1
24507	24466	1
9944	11552	1
14839	12838	1
17714	2051	1
6191	22473	1
7655	8471	1
10419	3678	1
16209	15380	1
14605	14363	1
23931	23975	1
13577	13108	1
23020	21790	1
21425	8041	1
2626	2627	1
5142	20729	1
23382	22908	1
7383	25713	1
15707	16078	1
4371	2878	1
9586	8821	1
1180	5888	1
11330	13800	1
12465	23750	1
8554	8685	1
3231	18746	1
4638	17481	1
380	6268	1
17017	15033	1
1180	18871	1
14907	775	1
8298	7803	1
14605	15691	1
18289	2110	1
5775	4692	1
8995	9747	1
5595	2729	1
3694	14896	1
21904	22227	1
18485	25085	1
671	2296	1
16034	17223	1
10925	161	1
23609	23861	1
11861	12326	1
7894	1902	1
25923	428	1
10811	8839	1
18279	23017	1
6689	12109	1
9982	1243	1
19499	387	1
1840	4887	1
640	8507	1
3576	5516	1
11817	8418	1
18654	6028	1
16940	17934	1
4984	5880	1
9726	8715	1
426	6629	1
9732	6573	1
380	508	1
10541	11050	1
1913	2169	1
18789	18290	1
25369	24614	1
14771	8820	1
641	2192	1
14814	16456	1
25114	17819	1
11281	13618	1
3245	18595	1
9978	13571	1
3635	17449	1
1244	18442	1
1492	2256	1
6533	10832	1
9011	26395	1
13985	15460	1
17224	688	1
13442	13761	1
10955	10574	1
3501	7146	1
16487	827	1
2162	9295	1
5855	5893	1
19132	9106	1
22735	21347	1
7809	7703	1
19505	20176	1
1817	1953	1
20160	3349	1
1913	8401	1
25801	25781	1
3605	6079	1
7345	7319	1
5148	10167	1
23062	627	1
22073	21595	1
1023	3297	1
981	13780	1
21257	10012	1
3678	10410	1
5656	8875	1
25871	25683	1
9534	21085	1
5973	1916	1
9913	8230	1
5093	5091	1
9011	5869	1
2459	7569	1
2913	5007	1
1234	1581	1
20499	4142	1
442	5620	1
24112	7109	1
936	8593	1
3853	5070	1
2977	17093	1
19910	19284	1
9847	2890	1
6542	6615	1
24483	6904	1
13955	3434	1
1653	6290	1
2820	17905	1
7800	11936	1
427	14273	1
23939	9562	1
17481	11634	1
7934	24	1
15329	1000	1
6384	3590	1
5691	10674	1
13261	16550	1
22109	12581	1
20618	3806	1
11049	6838	1
6352	7542	1
9044	8040	1
20884	7642	1
543	22633	1
3858	12494	1
981	2295	1
7844	8469	1
13953	14334	1
14831	10526	1
12852	16693	1
427	290	1
1199	19296	1
3835	6260	1
11713	11117	1
20788	674	1
14978	280	1
2841	130	1
8468	22115	1
1981	9212	1
1453	6619	1
14872	24034	1
21853	23382	1
10332	24255	1
18640	993	1
4234	4235	1
13067	617	1
23868	23869	1
2991	11636	1
3584	1251	1
8581	8582	1
24507	12246	1
5343	5646	1
8035	24185	1
12724	21050	1
22734	6596	1
758	25651	1
17056	12069	1
13663	456	1
6429	11026	1
24538	24628	1
18311	14352	1
16088	16501	1
6384	6193	1
9462	20970	1
7921	7922	1
26051	25346	1
14391	11402	1
16199	18662	1
14558	12403	1
17298	17054	1
3910	1981	1
20525	979	1
21336	10012	1
16805	7508	1
14256	1840	1
13727	13643	1
6948	19411	1
20517	17947	1
7694	4312	1
19863	701	1
3112	20505	1
22786	3672	1
3050	15842	1
1033	2037	1
7767	7639	1
21594	11569	1
19694	10529	1
8920	9724	1
4777	11193	1
8757	7496	1
4335	18616	1
17197	25102	1
20693	18129	1
21157	8874	1
18905	19910	1
7715	13474	1
7946	17	1
10218	8721	1
5505	2747	1
2982	3503	1
741	2566	1
11121	10275	1
4085	16563	1
371	18498	1
4632	4762	1
4436	4437	1
10058	16573	1
14363	298	1
18904	111	1
2410	2411	1
2668	1476	1
5898	24641	1
110	18212	1
19060	7642	1
6315	5450	1
13472	13634	1
11402	22898	1
6350	3461	1
2566	3635	1
3858	10642	1
24681	10036	1
2890	7642	1
4950	1268	1
10541	10527	1
9678	15793	1
8715	9695	1
11298	23413	1
17194	17158	1
7702	7789	1
15578	15605	1
6633	6637	1
21915	20517	1
11665	256	1
4089	13967	1
2431	3242	1
404	234	1
12289	13413	1
8773	6921	1
22119	8037	1
5979	2606	1
12152	24551	1
3328	4077	1
6733	6734	1
20614	1156	1
23033	15057	1
13222	257	1
13881	7809	1
12706	159	1
13255	13228	1
16682	3292	1
6177	19435	1
11889	11420	1
7798	7947	1
22638	22072	1
5744	2037	1
20760	20970	1
18785	1329	1
11660	21307	1
22814	21931	1
8037	14736	1
76	10976	1
5349	9037	1
1067	234	1
7417	8469	1
3608	3627	1
8627	9543	1
16299	19968	1
23884	12231	1
21991	8530	1
22948	6180	1
21127	5478	1
8715	9401	1
16687	16727	1
6142	189	1
7266	5992	1
2668	3076	1
7874	5630	1
12769	7109	1
2934	5505	1
15858	15704	1
14736	2923	1
19609	1211	1
8565	8488	1
4090	1033	1
14177	663	1
22115	22384	1
14411	14549	1
12338	12339	1
25900	25012	1
2048	1865	1
805	4720	1
3221	13923	1
23731	6687	1
4237	4841	1
7593	15046	1
7642	8754	1
9011	9689	1
8965	21830	1
24834	24644	1
12212	3287	1
413	12509	1
16795	17550	1
7648	9966	1
479	1243	1
16184	1975	1
3437	18654	1
15657	7342	1
2930	1245	1
8102	23427	1
17178	15949	1
20628	14199	1
4538	2239	1
11588	21179	1
871	11544	1
12403	2471	1
21229	24402	1
17671	21655	1
24417	24327	1
1245	20134	1
11713	1657	1
7109	1109	1
14551	18146	1
9354	14123	1
256	2689	1
24741	24811	1
743	5510	1
9316	12014	1
6290	5127	1
2996	408	1
6541	3489	1
8435	2982	1
9087	8715	1
9606	2703	1
7946	9520	1
8387	24930	1
11660	12853	1
1845	2348	1
3089	16817	1
3418	2889	1
347	4605	1
16778	2841	1
13880	13963	1
3891	3835	1
680	1479	1
9802	2967	1
7223	7224	1
3075	834	1
8065	8455	1
1314	15041	1
8608	7485	1
19087	916	1
16857	16519	1
23895	24468	1
10641	7655	1
5505	5435	1
6565	20795	1
3595	5742	1
3554	2412	1
857	6925	1
3635	17436	1
9295	19527	1
9543	11728	1
12109	2515	1
7809	14506	1
2312	4566	1
4693	12619	1
17580	25137	1
4087	1601	1
2841	3184	1
2439	2440	1
20757	19933	1
143	1417	1
2286	9912	1
21491	8853	1
8715	9549	1
18314	8320	1
5083	3430	1
13041	19832	1
13013	12601	1
14656	8385	1
12182	9316	1
8657	23581	1
7355	10802	1
15378	15938	1
18129	18626	1
15127	26146	1
19523	9033	1
24	19354	1
5381	12557	1
9814	7928	1
23791	12587	1
574	5187	1
3131	6156	1
22440	125	1
3028	3474	1
14706	11203	1
8887	7946	1
17902	16817	1
25993	25905	1
12238	7979	1
4483	4851	1
9913	11665	1
18982	4316	1
15759	935	1
16491	9632	1
6081	1543	1
4323	4041	1
3374	21133	1
3448	3501	1
7422	3206	1
1717	1516	1
1299	2286	1
20070	19848	1
20122	5928	1
14920	797	1
18440	2003	1
13882	18739	1
11402	11628	1
16550	16473	1
15247	13577	1
16655	16200	1
9603	4191	1
204	205	1
24875	16032	1
8715	9224	1
1927	7688	1
8740	13880	1
3635	9900	1
23488	8627	1
14183	11781	1
3176	7107	1
14433	6440	1
10251	17331	1
12578	13771	1
10886	7682	1
977	25118	1
6565	23920	1
13956	6442	1
1657	12092	1
6657	5765	1
24	2169	1
15269	2649	1
9031	621	1
17737	2898	1
1491	22247	1
11163	22227	1
4213	12199	1
16509	269	1
18989	19509	1
21508	16519	1
8997	300	1
7868	5343	1
12996	12321	1
1519	21035	1
1211	12804	1
256	11793	1
8519	19060	1
13514	10545	1
14616	16337	1
13384	13547	1
5250	4887	1
1985	142	1
10134	12214	1
8820	11634	1
4126	4522	1
21800	22455	1
4531	3726	1
1391	203	1
13881	9620	1
3987	17671	1
7007	14100	1
14148	3515	1
2569	1779	1
6520	7109	1
2479	18663	1
13873	16357	1
9312	8902	1
23938	11554	1
5332	8198	1
743	1332	1
10169	9846	1
6606	1383	1
16300	15195	1
5914	8777	1
7261	7112	1
31	8235	1
1618	7786	1
11891	1105	1
628	19673	1
10169	10165	1
12365	7355	1
14499	22407	1
220	18190	1
19569	22963	1
2296	17733	1
17868	19636	1
24809	24883	1
1163	975	1
6848	6832	1
12642	12635	1
6292	18217	1
8902	5412	1
3005	11795	1
7345	13070	1
3299	3349	1
6870	6519	1
1158	2069	1
9007	10051	1
8139	7146	1
718	1067	1
